object name,mpageid,has on the left,has on the right,has on the top,has on the bottom,has in the center
knife,http://commons.wikimedia.org/wiki/Special:EntityData/M77603421,,,,,http://www.wikidata.org/entity/Q32489
knife,http://commons.wikimedia.org/wiki/Special:EntityData/M77603421,,,,,http://www.wikidata.org/entity/Q32489
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M77615476,,,,,http://www.wikidata.org/entity/Q146
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M77619083,,,,,http://www.wikidata.org/entity/Q146
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,http://www.wikidata.org/entity/Q5,,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,,,,http://www.wikidata.org/entity/Q11442,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,,http://www.wikidata.org/entity/Q11442,,http://www.wikidata.org/entity/Q11442,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,,,,http://www.wikidata.org/entity/Q11442,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,,,,,http://www.wikidata.org/entity/Q5
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,http://www.wikidata.org/entity/Q11442,,,http://www.wikidata.org/entity/Q11442,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77640496,http://www.wikidata.org/entity/Q11442,,,http://www.wikidata.org/entity/Q11442,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77650823,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77650823,,,,,http://www.wikidata.org/entity/Q5
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M77660483,,,,,http://www.wikidata.org/entity/Q146
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M77666670,,,,,http://www.wikidata.org/entity/Q726
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M77669251,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M77669251,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M77669251,,http://www.wikidata.org/entity/Q5113,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M77673562,,,,,http://www.wikidata.org/entity/Q830
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M77673562,,http://www.wikidata.org/entity/Q7368,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M77673562,,,,http://www.wikidata.org/entity/Q830,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M77673562,,,,,http://www.wikidata.org/entity/Q7368
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M77673562,,http://www.wikidata.org/entity/Q830,,,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M77678530,,,,,http://www.wikidata.org/entity/Q144
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M77678686,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M77678698,,,,,http://www.wikidata.org/entity/Q5113
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M77690676,,,,,http://www.wikidata.org/entity/Q43193
car,http://commons.wikimedia.org/wiki/Special:EntityData/M77690676,,http://www.wikidata.org/entity/Q1420,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M77690676,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
clock,http://commons.wikimedia.org/wiki/Special:EntityData/M77693386,,,,,http://www.wikidata.org/entity/Q376
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M77710390,,,,,http://www.wikidata.org/entity/Q146
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77714539,,,,,http://www.wikidata.org/entity/Q5
sports,http://commons.wikimedia.org/wiki/Special:EntityData/M77714539,,,,,http://www.wikidata.org/entity/Q63347096
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M77714539,,,,,http://www.wikidata.org/entity/Q35872
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77714572,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77714572,,,,,http://www.wikidata.org/entity/Q5
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M77714572,http://www.wikidata.org/entity/Q726,,,,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M77714572,http://www.wikidata.org/entity/Q144,,,,
umbrella,http://commons.wikimedia.org/wiki/Special:EntityData/M77716584,,,,,http://www.wikidata.org/entity/Q41607
scissors,http://commons.wikimedia.org/wiki/Special:EntityData/M7771804,,,,,http://www.wikidata.org/entity/Q40847
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M77734055,,,,,http://www.wikidata.org/entity/Q726
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77734055,,,,,http://www.wikidata.org/entity/Q5
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77740868,,,,,http://www.wikidata.org/entity/Q11442
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77740868,,http://www.wikidata.org/entity/Q11442,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77740868,http://www.wikidata.org/entity/Q11442,,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M77740868,http://www.wikidata.org/entity/Q11442,,,,
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M77746889,,,,,http://www.wikidata.org/entity/Q204776
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M77746889,,,,,http://www.wikidata.org/entity/Q146
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M77746892,,,,,http://www.wikidata.org/entity/Q5113
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M77747318,,,,,http://www.wikidata.org/entity/Q146
clock,http://commons.wikimedia.org/wiki/Special:EntityData/M77750841,http://www.wikidata.org/entity/Q376,,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M7778103,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M77787782,,,,,http://www.wikidata.org/entity/Q5113
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M77800322,,,,,http://www.wikidata.org/entity/Q43193
car,http://commons.wikimedia.org/wiki/Special:EntityData/M77828899,,,,,http://www.wikidata.org/entity/Q1420
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77828899,,,,,http://www.wikidata.org/entity/Q5
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77828899,,http://www.wikidata.org/entity/Q5638,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M77828899,http://www.wikidata.org/entity/Q1420,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77846308,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77846308,,http://www.wikidata.org/entity/Q5,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M77863157,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M77863463,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M77863663,,,,http://www.wikidata.org/entity/Q870,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M77864101,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M77864343,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77864343,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77864343,,,,,http://www.wikidata.org/entity/Q5
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77892543,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77905193,,,,,http://www.wikidata.org/entity/Q5
sports,http://commons.wikimedia.org/wiki/Special:EntityData/M77905193,,,,http://www.wikidata.org/entity/Q63347096,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77916620,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77918229,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77944895,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77944896,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77944896,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M77944896,http://www.wikidata.org/entity/Q1420,,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M77944896,http://www.wikidata.org/entity/Q1420,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77948174,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77948174,,http://www.wikidata.org/entity/Q5,,,
umbrella,http://commons.wikimedia.org/wiki/Special:EntityData/M77948174,,,http://www.wikidata.org/entity/Q41607,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77948174,,,,,http://www.wikidata.org/entity/Q5
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77963461,,,,,http://www.wikidata.org/entity/Q5638
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M77963461,,,,http://www.wikidata.org/entity/Q43193,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77963461,,,,,http://www.wikidata.org/entity/Q5
car,http://commons.wikimedia.org/wiki/Special:EntityData/M77963461,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M77986134,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77997901,,http://www.wikidata.org/entity/Q5638,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77997901,http://www.wikidata.org/entity/Q5638,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M77997902,,,,,http://www.wikidata.org/entity/Q5638
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78018858,,,,,http://www.wikidata.org/entity/Q870
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78023672,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78023672,,http://www.wikidata.org/entity/Q5,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78023672,http://www.wikidata.org/entity/Q43193,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78023673,,,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78023673,http://www.wikidata.org/entity/Q5638,,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78023673,http://www.wikidata.org/entity/Q5638,,,http://www.wikidata.org/entity/Q5638,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78057318,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78057321,,,,,http://www.wikidata.org/entity/Q5113
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78073663,,,,http://www.wikidata.org/entity/Q7368,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78073663,,http://www.wikidata.org/entity/Q7368,,http://www.wikidata.org/entity/Q7368,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78073663,,,,,http://www.wikidata.org/entity/Q7368
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78073663,,,,,http://www.wikidata.org/entity/Q7368
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78073663,http://www.wikidata.org/entity/Q7368,,,,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78073663,,,,,http://www.wikidata.org/entity/Q7368
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78073663,,http://www.wikidata.org/entity/Q7368,,http://www.wikidata.org/entity/Q7368,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78073663,,,,,http://www.wikidata.org/entity/Q726
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M78076841,,,,,http://www.wikidata.org/entity/Q146
book,http://commons.wikimedia.org/wiki/Special:EntityData/M78081250,,,,,http://www.wikidata.org/entity/Q571
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78083607,,,,,http://www.wikidata.org/entity/Q870
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78083607,http://www.wikidata.org/entity/Q1420,,http://www.wikidata.org/entity/Q1420,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78096965,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78096965,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78096965,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78096965,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78096965,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78096965,http://www.wikidata.org/entity/Q5,,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78104332,,,,http://www.wikidata.org/entity/Q1420,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78104332,http://www.wikidata.org/entity/Q43193,,,http://www.wikidata.org/entity/Q43193,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78104332,,,,http://www.wikidata.org/entity/Q1420,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78104332,,,,http://www.wikidata.org/entity/Q1420,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78104332,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78104332,,,,http://www.wikidata.org/entity/Q1420,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78104332,,,,http://www.wikidata.org/entity/Q1420,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78108713,,,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78108715,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78108715,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78108715,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78112133,,,,,http://www.wikidata.org/entity/Q5638
toilet,http://commons.wikimedia.org/wiki/Special:EntityData/M78128484,,,,http://www.wikidata.org/entity/Q7857,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78131257,,,,http://www.wikidata.org/entity/Q5638,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78131257,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78131257,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78131260,,,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78156018,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78180748,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78180748,,http://www.wikidata.org/entity/Q5,,,
wine,http://commons.wikimedia.org/wiki/Special:EntityData/M78180748,,http://www.wikidata.org/entity/Q1531435,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78183820,,http://www.wikidata.org/entity/Q5638,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78183820,,,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78183820,,,,http://www.wikidata.org/entity/Q5638,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78183820,,http://www.wikidata.org/entity/Q5638,,http://www.wikidata.org/entity/Q5638,
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M78186093,,http://www.wikidata.org/entity/Q34493,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78191279,,,,,http://www.wikidata.org/entity/Q726
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78191279,,,,,http://www.wikidata.org/entity/Q5
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78204891,,http://www.wikidata.org/entity/Q1420,,http://www.wikidata.org/entity/Q1420,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78204891,,http://www.wikidata.org/entity/Q1420,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78204891,,,,http://www.wikidata.org/entity/Q5638,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78204891,,http://www.wikidata.org/entity/Q1420,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78204891,,http://www.wikidata.org/entity/Q1420,,http://www.wikidata.org/entity/Q1420,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78204891,,http://www.wikidata.org/entity/Q43193,,http://www.wikidata.org/entity/Q43193,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78204891,,http://www.wikidata.org/entity/Q1420,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78215025,,,http://www.wikidata.org/entity/Q5113,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78224577,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78224577,,http://www.wikidata.org/entity/Q1420,,,
bowl,http://commons.wikimedia.org/wiki/Special:EntityData/M7823406,,,,,http://www.wikidata.org/entity/Q153988
orange,http://commons.wikimedia.org/wiki/Special:EntityData/M7823406,,,,,http://www.wikidata.org/entity/Q13191
remote,http://commons.wikimedia.org/wiki/Special:EntityData/M78237053,,,,,http://www.wikidata.org/entity/Q185091
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78285195,,http://www.wikidata.org/entity/Q726,,http://www.wikidata.org/entity/Q726,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78289018,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78289018,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78289018,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78289018,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78289018,,,,http://www.wikidata.org/entity/Q726,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78289018,,,,http://www.wikidata.org/entity/Q726,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78290655,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78290656,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78290656,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78290656,http://www.wikidata.org/entity/Q5638,,,,
elephant,http://commons.wikimedia.org/wiki/Special:EntityData/M78293911,,,,,http://www.wikidata.org/entity/Q7378
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78299177,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78299177,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78299177,,,http://www.wikidata.org/entity/Q5,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M78299177,,,,http://www.wikidata.org/entity/Q11442,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78310188,,,,,http://www.wikidata.org/entity/Q43193
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78311647,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78311647,,http://www.wikidata.org/entity/Q5638,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78311647,http://www.wikidata.org/entity/Q5,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78311647,,http://www.wikidata.org/entity/Q5638,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78314025,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78316718,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78316718,,,,,http://www.wikidata.org/entity/Q5
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78333088,,,,,http://www.wikidata.org/entity/Q870
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78339510,,,,,http://www.wikidata.org/entity/Q5638
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78340141,,,,,http://www.wikidata.org/entity/Q870
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M78344199,,,,,http://www.wikidata.org/entity/Q146
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M78361204,,,,,http://www.wikidata.org/entity/Q146
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78363240,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78363241,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78363241,http://www.wikidata.org/entity/Q1420,,,http://www.wikidata.org/entity/Q1420,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78364699,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78364863,,,,,http://www.wikidata.org/entity/Q5113
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78367324,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78382625,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78382961,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78385895,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78385895,,http://www.wikidata.org/entity/Q870,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78386530,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78386530,,http://www.wikidata.org/entity/Q1420,,http://www.wikidata.org/entity/Q1420,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78386530,,http://www.wikidata.org/entity/Q1420,,,
fire,http://commons.wikimedia.org/wiki/Special:EntityData/M78386530,http://www.wikidata.org/entity/Q634299,,,http://www.wikidata.org/entity/Q634299,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78386531,,,,,http://www.wikidata.org/entity/Q5638
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78387693,,,,,http://www.wikidata.org/entity/Q870
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78388488,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78388488,http://www.wikidata.org/entity/Q5113,,,,
bottle,http://commons.wikimedia.org/wiki/Special:EntityData/M7840978,,,,,http://www.wikidata.org/entity/Q80228
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78414220,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78415501,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78415501,,http://www.wikidata.org/entity/Q870,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78417008,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78417008,http://www.wikidata.org/entity/Q5638,,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78425311,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78425785,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78425785,,http://www.wikidata.org/entity/Q5,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M7847018,,,,,http://www.wikidata.org/entity/Q11442
dining,http://commons.wikimedia.org/wiki/Special:EntityData/M78470663,,,,http://www.wikidata.org/entity/Q10578291,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78475920,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78481726,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78482124,,http://www.wikidata.org/entity/Q5113,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78483101,,,,,http://www.wikidata.org/entity/Q726
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78483367,,http://www.wikidata.org/entity/Q726,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78483367,,,,,http://www.wikidata.org/entity/Q726
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78485914,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78485914,,http://www.wikidata.org/entity/Q5638,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78485914,,http://www.wikidata.org/entity/Q5638,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78485914,,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78485914,http://www.wikidata.org/entity/Q5638,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78485914,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
bear,http://commons.wikimedia.org/wiki/Special:EntityData/M78501536,,,,,http://www.wikidata.org/entity/Q30090244
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78504567,,http://www.wikidata.org/entity/Q5638,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78504567,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78575868,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78575869,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78575869,http://www.wikidata.org/entity/Q5638,,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78575869,http://www.wikidata.org/entity/Q43193,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78598455,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78598455,,,,http://www.wikidata.org/entity/Q5,
